tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,brand,product,region,sentiment,confidence,priority,conversation_id,topic_keywords,intent,pain_point,issue_type,response_time_minutes,fcr,escalated,reopened
16634,AskPlayStation,False,2017-11-01 03:50:23,buen da victor. sigue los pasos en este artculo para resolver el problema.,0,16635,AskPlayStation,Social Support,Global,positive,0.9,normal,C16634,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16637,119672,True,2017-11-01 04:23:34,dm sent. thnx,0,16636,119672,Social Support,Global,positive,0.9,normal,C16637,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16639,CoxHelp,False,2017-11-01 03:37:28,", has it been restored yet ? = jj",0,16640,CoxHelp,Social Support,Global,positive,0.9,normal,C16639,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,1,0,0
16642,119674,True,2017-11-01 03:01:20,thanks for not letting me watch the world series. what a joke.,16641,0,119674,Social Support,Global,positive,0.9,normal,C16642,Unclassified customer issue,other,Unclassified customer issue,customer_service,34.0,1,0,0
16643,CoxHelp,False,2017-11-01 03:34:56,"tight, bypass any splitter son the line and power cycle all equipment. thank you. -lindsey (2)",0,16646,CoxHelp,Social Support,Global,positive,0.9,normal,C16643,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,1,0,0
16644,119675,True,2017-11-01 03:42:57,slower!!!,0,16643,119675,Social Support,Global,positive,0.9,normal,C16644,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16645,119675,True,2017-11-01 03:42:48,"everything is plugged in as it should be. ive always had this problem. you told me to buy new router, i did.we upped our speed and its",0,16643,119675,Social Support,Global,negative,0.9,high,C16645,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16657,119676,True,2017-11-01 03:42:31,dm sent!,0,16656,119676,Social Support,Global,positive,0.9,normal,C16657,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16660,119678,True,2017-11-01 14:00:23,where is my patch for xbox one,0,16659,119678,Social Support,Global,positive,0.9,normal,C16660,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16661,119677,True,2017-11-01 03:28:34,i have been while for 3 days for the wwe 2k18 patch when is that coming out,16659,0,119677,Social Support,Global,positive,0.9,normal,C16661,Unclassified customer issue,other,Unclassified customer issue,customer_service,23.366666666666667,0,0,0
16662,XboxSupport,False,2017-11-01 03:51:11,"hello, thanks for reaching out to us. can you dm us your gamertag and a description of the issue? ^co",0,16666,XboxSupport,Social Support,Global,positive,0.9,normal,C16662,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,1,0,0
16663,119679,True,2017-11-01 19:07:26,no_text,0,16662,119679,Social Support,Global,positive,0.9,normal,C16663,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16664,119679,True,2017-11-01 19:07:18,no_text,0,16662,119679,Social Support,Global,positive,0.9,normal,C16664,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16665,119679,True,2017-11-01 19:07:08,no_text,0,16662,119679,Social Support,Global,positive,0.9,normal,C16665,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16667,XboxSupport,False,2017-11-01 03:48:53,"what kind of issues are you seeing? if you send us details, we'll be happy to have a look with you to find some answers. ^cw",0,16668,XboxSupport,Social Support,Global,positive,0.9,normal,C16667,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16669,XboxSupport,False,2017-11-01 03:47:28,hopefully no mouse! let us know some details we'll be happy to have a look with you. tweet us any time. ^cw,0,16670,XboxSupport,Social Support,Global,positive,0.9,normal,C16669,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16671,AskeBay,False,2017-11-01 03:55:06,strange. we'd love to get more information about this. would you be able to dm us some examples so we can forward it? ^y,0,16672,AskeBay,Social Support,Global,positive,0.9,normal,C16671,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16673,British_Airways,False,2017-11-22 14:39:46,"address, and your customer relations case reference number. one of the team will look into this for you and get back in touch as soon as possible to assist you further. 2/2 ^l",0,16674,British_Airways,Social Support,Global,positive,0.9,normal,C16673,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16674,119683,True,2017-11-22 10:57:09,my lhr flight was cancelled so you rebooked me on a lgw flight. was told on phone my national express coach ticket would be reimbursed with all expenses. now you are refusing to pay??! #avoidbritishairways,0,0,119683,Social Support,Global,negative,0.9,high,C16674,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16678,AlaskaAir,False,2017-11-01 03:45:31,sorry to hear about your experience. please dm me your 6-letter conf. code. i can give you a status update. -kimball,0,16679,AlaskaAir,Social Support,Global,positive,0.9,normal,C16678,Application malfunction,app_issues,Application malfunction,customer_service,0.0,0,0,1
16679,119684,True,2017-11-01 03:42:38,50 minutes sitting on the runways waiting for extra cargo to get loaded on the plane. 1:10 late at this point no updates.,16678,0,119684,Social Support,Global,negative,0.9,high,C16679,Unclassified customer issue,other,Unclassified customer issue,customer_service,2.8833333333333333,0,0,0
16681,119685,True,2017-11-01 03:56:23,kindly send me my statement for the last 6 months.selfcare is not no 0705486349,0,0,119685,Social Support,Global,positive,0.9,normal,C16681,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16683,idea_cares,False,2017-11-01 03:59:00,sorry for the trouble caused.we request u to visit maharashtra circle idea store to link ur idea number with aadhaar card.,0,16686,idea_cares,Social Support,Global,negative,0.9,high,C16683,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16684,119686,True,2017-11-01 04:20:47,i visited idea store. i was informed to get a local person hving adhar frm mh. when adhar is valid across country then why such requirement?,0,16683,119686,Social Support,Global,positive,0.9,normal,C16684,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16685,119686,True,2017-11-01 15:00:15,will anyone plz care to advise on the matter?? y is such neccessity to bring a local person as guarantor for ekyc? any govt mandate on this?,0,16683,119686,Social Support,Global,positive,0.9,normal,C16685,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16687,idea_cares,False,2017-11-01 15:46:49,"than we will take necessary action against them.2/2 rgds,mohit",0,16685,idea_cares,Social Support,Global,positive,0.9,high,C16687,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,1,1
16686,119686,True,2017-11-01 03:48:04,idea no. 9689904996 alternate no. 9423912452,0,16690,119686,Social Support,Global,positive,0.9,normal,C16686,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16691,119686,True,2017-10-31 16:02:52,"i am frm bihar,employed n posted in maharashtra. adhar card is of bihar. idea care said cant link adhar to my mh no. plz hlp",16690,0,119686,Social Support,Global,positive,0.9,normal,C16691,Unclassified customer issue,other,Unclassified customer issue,customer_service,6.133333333333333,0,0,0
16702,119687,True,2017-11-02 11:20:45,thank you,0,16701,119687,Social Support,Global,positive,0.9,normal,C16702,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,1,0,0
16694,119687,True,2017-10-30 00:30:00,#aztechhelp unable to connect to hyperledger virtual machine. connect button is grayed out.,0,0,119687,Social Support,Global,positive,0.9,normal,C16694,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16705,119688,True,2017-10-30 00:00:50,#azhelp: how do i create a custom attribute that i can then use for my exchange online users?,0,0,119688,Social Support,Global,positive,0.9,normal,C16705,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16708,119689,True,2017-10-26 09:56:08,here you go,0,16710,119689,Social Support,Global,positive,0.9,normal,C16708,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16724,UPSHelp,False,2017-11-01 03:47:52,drivers can be out on route well past the 7pm normal cut off. thanks for your patience. ^ad,0,16725,UPSHelp,Social Support,Global,positive,0.9,normal,C16724,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,1,0,0
16727,119693,True,2017-11-22 14:08:42,"at least twice every month, emails me to tell me that they were unable to email me. (please read carefully before responding with boilerplate about how to confirm my email address is correct.)",0,0,119693,Social Support,Global,positive,0.9,normal,C16727,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16732,119529,True,2017-11-05 16:06:48,hi can i access the centurion lounge at sfo if i am flying from international terminal with air canada? thanks,0,16731,119529,Social Support,Global,positive,0.9,normal,C16732,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,1,0,0
16733,AskAmex,False,2017-11-05 19:47:49,pls visit: for more detail. safe travels! ^naomi,0,16732,AskAmex,Social Support,Global,positive,0.9,normal,C16733,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16735,119529,True,2017-11-05 21:32:03,i have a canadian business platinum card. surely that works??,0,16734,119529,Social Support,Global,positive,0.9,normal,C16735,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16736,AskAmex,False,2017-11-05 21:45:07,pls visit: for more information. ^naomi,0,16735,AskAmex,Social Support,Global,positive,0.9,normal,C16736,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16737,AskAmex,False,2017-11-05 21:44:52,access to the centurion lounge is complimentary for global platinum centurion card members.,0,16735,AskAmex,Social Support,Global,positive,0.9,normal,C16737,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16739,119694,True,2017-11-22 15:03:19,ty,0,16738,119694,Social Support,Global,positive,0.9,normal,C16739,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16740,119694,True,2017-11-22 14:21:22,7612 cottonridge rd trussville al __credit_card__,0,16742,119694,Social Support,Global,positive,0.9,normal,C16740,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16749,119695,True,2017-11-01 12:54:35,fantastic,0,16748,119695,Social Support,Global,positive,0.9,normal,C16749,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16751,SW_Help,False,2017-11-01 12:17:41,so you will be travelling solely in zones 1-6? ^mb,16750,16752,SW_Help,Social Support,Global,positive,0.9,normal,C16751,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16761,AmazonHelp,False,2017-11-01 04:11:00,i'm sorry for the poor experience! will you tell us more about the issue and what info or options we were able to provide? ^bn,0,16764,AmazonHelp,Social Support,Global,negative,0.9,high,C16761,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16766,119698,True,2017-11-02 18:11:21,the drivers who throw packages over the fence in the rain instead of buzzing the bell.,0,16765,119698,Social Support,Global,positive,0.9,normal,C16766,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16772,AmazonHelp,False,2017-11-02 18:26:26,i'd like to have a member of my team look into this with you! please submit your information here: ^me,0,16767,AmazonHelp,Social Support,Global,positive,0.9,normal,C16772,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16769,119698,True,2017-11-02 18:10:49,the drivers who decide that they don't want to walk up three floors so they leave my groceries at the bottom of my stairs and bounce.,0,16765,119698,Social Support,Global,negative,0.9,high,C16769,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16773,AmazonHelp,False,2017-11-01 04:09:25,"echo lets you play music from services like amazon prime music, saavn and tunein. ^gk",0,16774,AmazonHelp,Social Support,Global,positive,0.9,normal,C16773,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16786,AmazonHelp,False,2017-10-16 05:18:55,we are right on it! we'll get back to you soon. ^ag,0,16788,AmazonHelp,Social Support,Global,positive,0.9,normal,C16786,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16795,AmazonHelp,False,2017-10-14 08:01:28,i'm sorry for the trouble. please fill this form: and well contact you at the earliest. ^au,16794,16796,AmazonHelp,Social Support,Global,positive,0.9,normal,C16795,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16802,AmazonHelp,False,2017-11-01 12:16:00,please dont provide your details as we consider them to be personal information. our twitter page is visible to public. ^yp,16805,16801,AmazonHelp,Social Support,Global,positive,0.9,normal,C16802,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16809,AmazonHelp,False,2017-11-03 03:53:00,details here: and i'll get back to you. (3/3) ^ka,0,16808,AmazonHelp,Social Support,Global,positive,0.9,normal,C16809,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16818,AmazonHelp,False,2017-11-07 09:31:00,our team has sent you a correspondence. kindly check it here: ^ap,0,16817,AmazonHelp,Social Support,Global,positive,0.9,normal,C16818,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16803,AmazonHelp,False,2017-11-01 12:14:31,with your preference and we'll get back. (2/2)^yp,0,16801,AmazonHelp,Social Support,Global,positive,0.9,normal,C16803,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16804,AmazonHelp,False,2017-11-01 12:14:00,"i'm afraid we haven't received your write-back to us, aadil. please respond to our latest correspondence (1/2)",0,16801,AmazonHelp,Social Support,Global,positive,0.9,normal,C16804,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16833,AmazonHelp,False,2017-11-01 04:01:00,we would be unable to reach out to you from here. kindly write back to the email sent by our team (1/2) ^vm,0,16834,AmazonHelp,Social Support,Global,positive,0.9,normal,C16833,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16844,119703,True,2017-10-21 14:36:58,many mails done...need clarification on what i asked...why 500 deposited as compensation..why no action against seller brand,0,16846,119703,Social Support,Global,negative,0.9,high,C16844,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,1,1,0
16856,AmazonHelp,False,2017-10-19 08:25:00,email correspondence from our team. kindly check the same and revert. 2/2 ^mm,0,16859,AmazonHelp,Social Support,Global,positive,0.9,normal,C16856,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16862,119703,True,2017-10-19 04:27:27,u people not even understanding the situation...there was fire on stove n if cylinder got fired what worst could happened...,0,16864,119703,Social Support,Global,negative,0.9,high,C16862,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16871,119703,True,2017-10-18 20:14:20,you are not understanding my situation n anger...it ruined my festival as my wife is still shocked as she was cooking...,16870,16872,119703,Social Support,Global,negative,0.9,high,C16871,Unclassified customer issue,other,Unclassified customer issue,customer_service,4.45,0,0,0
16873,119703,True,2017-10-18 20:03:01,do u think it's just normal happening???this is real happened with me...do you still think it's not worth to show quality of product,0,16875,119703,Social Support,Global,negative,0.9,high,C16873,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16875,AmazonHelp,False,2017-10-18 19:43:27,"however, you need to adhere to guidelines here: to post review. (2/2) ^sv",0,16877,AmazonHelp,Social Support,Global,positive,0.9,normal,C16875,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16877,119703,True,2017-10-18 19:20:16,no_text,0,16879,119703,Social Support,Global,positive,0.9,normal,C16877,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16886,AmazonHelp,False,2017-11-01 08:17:29,we have emailed you here: kindly check reply to it for further assistance.^sy,0,16885,AmazonHelp,Social Support,Global,positive,0.9,normal,C16886,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16892,119703,True,2017-11-02 17:43:30,every time just an useless reply....,0,16891,119703,Social Support,Global,negative,0.9,high,C16892,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16893,AmazonHelp,False,2017-11-02 17:49:28,"i understand your concern, anurag. please reply to the email you've received from us and i'll get back to you. ^hd",0,16889,AmazonHelp,Social Support,Global,positive,0.9,normal,C16893,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16890,119703,True,2017-11-02 17:35:01,are you listening the way your team responded me..no contact by any of your higher team management to listen the issues,0,16886,119703,Social Support,Global,positive,0.9,normal,C16890,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16894,AmazonHelp,False,2017-11-01 04:00:00,amazon et,0,16895,AmazonHelp,Social Support,Global,positive,0.9,normal,C16894,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16901,119708,True,2017-11-01 03:58:50,"i've contacted you for a week about you saying my numbers in use. almost got raped. waiting, calling, emailing. reimburse my cab",0,0,119708,Social Support,Global,negative,0.9,high,C16901,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16903,Uber_Support,False,2017-11-01 04:12:50,it seems a member of our team has reached out to you. please check your email and follow up with them there.,16904,16905,Uber_Support,Social Support,Global,positive,0.9,normal,C16903,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16906,Uber_Support,False,2017-11-01 04:45:30,we've responded to you via dm.,0,16904,Uber_Support,Social Support,Global,positive,0.9,normal,C16906,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16913,115877,True,2016-07-15 23:26:15,take your pick. ubereats now delivers from over a hundred local restaurants.,0,0,115877,Social Support,Global,positive,0.9,normal,C16913,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16915,Uber_Support,False,2017-11-01 04:10:31,we'll be happy to take a closer look. send us a note via so our team can connect.,0,16916,Uber_Support,Social Support,Global,positive,0.9,normal,C16915,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16917,119708,True,2017-11-01 04:07:45,i've already done that. i've emailed called and listened to your uber commercial. __email__,0,16902,119708,Social Support,Global,positive,0.9,normal,C16917,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,1,0,0
16923,119715,True,2017-11-01 03:35:06,"idk what in god's name is going on with your app that it has frozen on me n cxld my ride, rerouted me2-5 diff wrong addresses?",16922,0,119715,Social Support,Global,negative,0.9,high,C16923,Application malfunction,app_issues,Application malfunction,customer_service,24.35,0,0,1
16927,Uber_Support,False,2017-11-01 04:01:48,we can take a look! send us a note via so our team can get in touch.,0,16928,Uber_Support,Social Support,Global,positive,0.9,normal,C16927,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16928,119717,True,2017-11-01 03:45:07,"furious. you have let me down twice tonight with useless drivers leaving letting me, a women on her own down, incredibly disappointed.",16927,0,119717,Social Support,Global,negative,0.9,high,C16928,Unclassified customer issue,other,Unclassified customer issue,customer_service,16.683333333333334,0,0,0
16932,Uber_Support,False,2017-11-01 04:01:02,we take this very seriously. please send us a direct message with your email address so we can connect asap.,0,16933,Uber_Support,Social Support,Global,positive,0.9,normal,C16932,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16934,Uber_Support,False,2017-11-01 04:00:12,sorry to hear about that! please contact us via so our team can further assist.,0,16935,Uber_Support,Social Support,Global,positive,0.9,normal,C16934,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16936,119722,True,2017-11-01 03:39:38,waiting for my uber driver drives right pass me into the mcdonalds drive-in next to pick-up point. i follow waive at him 1/2,0,0,119722,Social Support,Global,positive,0.9,normal,C16936,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16938,Delta,False,2017-11-01 04:09:37,our pleasure. thanks for reaching out! *aly,0,10713,Delta,Social Support,Global,positive,0.9,normal,C16938,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,1,0,0
16939,Delta,False,2017-11-01 04:07:02,aw! too cute! somebody has definitely earned their wings! *tjn,0,16940,Delta,Social Support,Global,positive,0.9,normal,C16939,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16942,119724,True,2017-11-01 04:13:26,no i can't,0,16941,119724,Social Support,Global,negative,0.9,high,C16942,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16944,SpotifyCares,False,2017-11-01 04:17:35,2: startup options here: keep us posted /nq,0,16942,SpotifyCares,Social Support,Global,positive,0.9,normal,C16944,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16949,comcastcares,False,2017-11-01 04:14:11,oh no! lets get that fixed as quickly as possible. please dm your full address so i can see what is going on. -go,0,16950,comcastcares,Social Support,Global,positive,0.9,normal,C16949,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,1,0,0
16950,119725,True,2017-11-01 01:00:13,no no not tonight!,0,0,119725,Social Support,Global,positive,0.9,normal,C16950,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
16954,119726,True,2017-11-01 01:36:23,"hey , your commercials gotta relax, they're way too loud",16952,0,119726,Social Support,Global,positive,0.9,normal,C16954,Unclassified customer issue,other,Unclassified customer issue,customer_service,156.78333333333333,0,0,0
16963,comcastcares,False,2017-11-01 15:54:16,my pleasure! have a great rest of your day and reach out again if you need anything in the future!-jg,0,16962,comcastcares,Social Support,Global,positive,0.9,high,C16963,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,1,1
16971,comcastcares,False,2017-11-07 01:39:44,"i do apologize for any frustrations, if there is anything else that we can do for you, please let us know. ~at",0,16970,comcastcares,Social Support,Global,negative,0.9,high,C16971,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16972,comcastcares,False,2017-11-01 04:07:40,i do apologize for the troubles and inconvenience. please let us know if there is anything we can assist with. ~rd,0,16973,comcastcares,Social Support,Global,negative,0.9,high,C16972,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16978,comcastcares,False,2017-11-01 04:05:20,"hey there, i would like to further assist you with your request. can you please dm your full address and more details? -zc",0,16979,comcastcares,Social Support,Global,positive,0.9,normal,C16978,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16980,comcastcares,False,2017-11-01 04:04:44,"hello, i do apologize for the trouble. please dm so we can discuss.~rd",0,16981,comcastcares,Social Support,Global,positive,0.9,normal,C16980,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16989,comcastcares,False,2017-11-01 04:50:42,you're welcome! we're here 24/7 for assistance in the future. ~at,0,16987,comcastcares,Social Support,Global,positive,0.9,normal,C16989,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16994,comcastcares,False,2017-11-01 04:02:15,i do apologize for the troubles and loss of services. please dm your full address and i will look into this for you. ~rd,0,16995,comcastcares,Social Support,Global,negative,0.9,high,C16994,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16996,TMobileHelp,False,2017-11-01 04:13:27,"you're welcome! we are always here for you 24/7, and only a tweet away :) *michaelphillips",0,16997,TMobileHelp,Social Support,Global,positive,0.9,normal,C16996,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16998,TMobileHelp,False,2017-11-01 04:11:38,happy to hear that ! enjoy your night and your movie :) *taylormoon,0,16999,TMobileHelp,Social Support,Global,positive,0.9,normal,C16998,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
16999,119744,True,2017-11-01 04:10:04,thanks sultan for helping me redeem my free vudu movie. now i can enjoy the original it for halloween #tmobiletuesdays,16998,0,119744,Social Support,Global,positive,0.9,normal,C16999,Unclassified customer issue,other,Unclassified customer issue,customer_service,1.5666666666666669,1,0,0
17002,TMobileHelp,False,2017-11-01 04:09:56,"ryan, we agree - we can do better than that for you! please send us a dm with your location so we can work on that. *terril",0,17003,TMobileHelp,Social Support,Global,positive,0.9,normal,C17002,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
17004,TMobileHelp,False,2017-11-01 03:59:44,"val, you need a smooth streaming experience! send us a dm and we can take a look at how we can improve your experience :) *terril",0,17005,TMobileHelp,Social Support,Global,positive,0.9,normal,C17004,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
17005,119747,True,2017-11-01 03:57:51,"when goes out, routinely throttles hotspotting. watching walking dead in ~240p is real spooky, thx. happy #halloween",0,0,119747,Social Support,Global,positive,0.9,normal,C17005,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
17007,ChipotleTweets,False,2017-11-01 04:00:37,-becky,0,17008,ChipotleTweets,Social Support,Global,positive,0.9,normal,C17007,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
17009,ChipotleTweets,False,2017-11-01 04:13:52,yup! but the costume doesn't have to be elaborate. -becky,0,17010,ChipotleTweets,Social Support,Global,positive,0.9,normal,C17009,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
17011,ChipotleTweets,False,2017-11-01 04:13:00,we'll be here for you. -becky,0,17012,ChipotleTweets,Social Support,Global,positive,0.9,normal,C17011,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
17014,ChipotleTweets,False,2017-11-01 04:01:00,no tricks only treats here. -becky,0,17015,ChipotleTweets,Social Support,Global,positive,0.9,normal,C17014,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
17016,AmericanAir,False,2017-11-01 04:10:03,our apologies for the delay. we know that waiting is no fun and we appreciate your patience.,0,17017,AmericanAir,Social Support,Global,negative,0.9,high,C17016,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,1,0,0
17019,119754,True,2017-11-01 06:34:37,i really believe in it :),0,17018,119754,Social Support,Global,positive,0.9,normal,C17019,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,0
17021,SouthwestAir,False,2017-11-01 04:03:23,all in a day's work! see you again soon. ^sl,0,17022,SouthwestAir,Social Support,Global,positive,0.9,high,C17021,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,1,1
17024,119756,True,2017-11-01 03:34:26,anyway to calculate miles of upcoming (already booked) flights?#runfortheroses,17023,0,119756,Social Support,Global,positive,0.9,normal,C17024,Unclassified customer issue,other,Unclassified customer issue,customer_service,26.933333333333334,0,0,0
16567,SouthwestAir,False,2017-11-01 03:59:46,quick check see you there. ^sl,0,16566,SouthwestAir,Social Support,Global,positive,0.9,normal,C16567,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
17031,119757,True,2017-11-01 14:06:59,thanks. i really do like the live tv.,0,17030,119757,Social Support,Global,positive,0.9,normal,C17031,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,1,0,0
17032,hulu_support,False,2017-10-31 03:52:49,"hey there, vincent! which device are you on? please note live tv is available on devices w/the new hulu:",17027,17033,hulu_support,Social Support,Global,positive,0.9,normal,C17032,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
17034,hulu_support,False,2017-11-01 04:11:08,"sorry! there may be a slight delay from cable. for streaming issues, let us know the device in use and try:",0,17035,hulu_support,Social Support,Global,negative,0.9,high,C17034,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
17036,hulu_support,False,2017-11-01 04:01:42,"sorry, mike! we kindly ask that you reboot your device and modem/router for 2 minutes. if no luck, let us know the device in use.",0,17037,hulu_support,Social Support,Global,positive,0.9,normal,C17036,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
17038,Ask_Spectrum,False,2017-11-01 04:10:38,i apologize for the inconvenience. i will be glad to assist you. can you dm me your name and acct # or phone #? -jb,0,17039,Ask_Spectrum,Social Support,Global,positive,0.9,normal,C17038,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
17040,GWRHelp,False,2017-11-01 04:00:53,hi grace - sorry to hear about your journey with us due to the short formation of the train. ian.,0,17041,GWRHelp,Social Support,Global,positive,0.9,normal,C17040,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
